node_id.code	ELEMENTO	NODO	N. DE TRUNK	TIPO DE CABLE	CANT. DE HILOS	CANT.  BUFFER	N. DE BUFFER	N. DE DISTRIBUCION	N. DE MANGA	N. DE ELEMENTO	EDIFICIO/ZONA	LINK	CORRELATIVO	GEOLOCALIZACION	LATITUD	LONGITUD	1693	OLT	PUERTO	ODF Y PUERTO	NOTAS			
																							COCHE	COCH
CRPT	NAP	Carapita	1	ADSS	96	8	1	2	1	2	C. REAL CARAPITA		212	GPS	10.4740119749004	-66.9733942644163	NAP CARAPITA 1.96.8.1.2.1.2 C. REAL CARAPITA	OLT 1 (16 PUERTOS)	PON 2	ODF PUERTO 1	PARTE MEDIA DE CALLE REAL CARAPITA			
CRPT	NAP	Carapita	1	ADSS	96	8	1	2	1	3	C. REAL CARAPITA		213	GPS	10.4734180247874	-66.9726997644194	NAP CARAPITA 1.96.8.1.2.1.3 C. REAL CARAPITA	OLT 1 (16 PUERTOS)	PON 2	ODF PUERTO 1	PARTE MEDIA DE CALLE REAL CARAPITA			
CRPT	NAP	Carapita	1	ADSS	96	8	1	2	1	4	C. REAL CARAPITA		214	GPS	10.4738625248228	-66.9737231779245	NAP CARAPITA 1.96.8.1.2.1.4 C. REAL CARAPITA	OLT 1 (16 PUERTOS)	PON 2	ODF PUERTO 1	PARTE MEDIA DE CALLE REAL CARAPITA			
CRPT	NAP	Carapita	1	ADSS	96	8	1	2	1	5	C. REAL CARAPITA		215	GPS	10.4742830750267	-66.9740886644229	NAP CARAPITA 1.96.8.1.2.1.5 C. REAL CARAPITA	OLT 1 (16 PUERTOS)	PON 2	ODF PUERTO 1	PARTE MEDIA DE CALLE REAL CARAPITA			
CRPT	NAP	Carapita	1	ADSS	96	8	1	2	1	6	C. REAL CARAPITA		216	GPS	10.4745503249766	-66.9743002355796	NAP CARAPITA 1.96.8.1.2.1.6 C. REAL CARAPITA	OLT 1 (16 PUERTOS)	PON 2	ODF PUERTO 1	PARTE MEDIA DE CALLE REAL CARAPITA			
CRPT	NAP	Carapita	1	ADSS	96	8	1	2	1	7	C. REAL CARAPITA		217	GPS	10.474317474914	-66.9743664644192	NAP CARAPITA 1.96.8.1.2.1.7 C. REAL CARAPITA	OLT 1 (16 PUERTOS)	PON 2	ODF PUERTO 1	PARTE MEDIA DE CALLE REAL CARAPITA			
CRPT	NAP	Carapita	1	ADSS	96	8	1	2	1	8	C. REAL CARAPITA		218	GPS	10.4738452748946	-66.9741720644123	NAP CARAPITA 1.96.8.1.2.1.8 C. REAL CARAPITA	OLT 1 (16 PUERTOS)	PON 2	ODF PUERTO 1	PARTE MEDIA DE CALLE REAL CARAPITA			
CRPT	NAP	Carapita	1	ADSS	96	8	1	3	2	1	C. REAL CARAPITA	LINK	321	GPS	10.4767116500255	-66.9758888999977	NAP CARAPITA 1.96.8.1.3.2.1 C. REAL CARAPITA	OLT 1 (16 PUERTOS)	PON 3	ODF PUERTO 3	PARTE MEDIA DE CALLE REAL CARAPITA			
CRPT	NAP	Carapita	1	ADSS	96	8	1	3	2	2	C. REAL CARAPITA		322	GPS	10.4769827499656	-66.9762992576768	NAP CARAPITA 1.96.8.1.3.2.2 C. REAL CARAPITA	OLT 1 (16 PUERTOS)	PON 3	ODF PUERTO 3	PARTE MEDIA DE CALLE REAL CARAPITA			
CRPT	NAP	Carapita	1	ADSS	96	8	1	3	2	3	C. REAL CARAPITA		323	GPS	10.4773730750684	-66.9766549932608	NAP CARAPITA 1.96.8.1.3.2.3 C. REAL CARAPITA	OLT 1 (16 PUERTOS)	PON 3	ODF PUERTO 3	PARTE MEDIA DE CALLE REAL CARAPITA			
CRPT	NAP	Carapita	1	ADSS	96	8	1	3	2	4	C. REAL CARAPITA		324	GPS	10.4771785750636	-66.9768557355807	NAP CARAPITA 1.96.8.1.3.2.4 C. REAL CARAPITA	OLT 1 (16 PUERTOS)	PON 3	ODF PUERTO 3	PARTE MEDIA DE CALLE REAL CARAPITA			
CRPT	NAP	Carapita	1	ADSS	96	8	1	3	2	5	C. REAL CARAPITA		325	GPS	10.4763903250361	-66.9763386644288	NAP CARAPITA 1.96.8.1.3.2.5 C. REAL CARAPITA	OLT 1 (16 PUERTOS)	PON 3	ODF PUERTO 3	PARTE MEDIA DE CALLE REAL CARAPITA			
CRPT	NAP	Carapita	1	ADSS	96	8	1	3	2	6	C. REAL CARAPITA		326	GPS	10.4758280249097	-66.9761943999492	NAP CARAPITA 1.96.8.1.3.2.6 C. REAL CARAPITA	OLT 1 (16 PUERTOS)	PON 3	ODF PUERTO 3	PARTE MEDIA DE CALLE REAL CARAPITA			
CRPT	NAP	Carapita	1	ADSS	96	8	1	3	2	7	C. REAL CARAPITA		327	GPS	10.4755503249943	-66.9755502355827	NAP CARAPITA 1.96.8.1.3.2.7 C. REAL CARAPITA	OLT 1 (16 PUERTOS)	PON 3	ODF PUERTO 3	PARTE MEDIA DE CALLE REAL CARAPITA			
CRPT	NAP	Carapita	1	ADSS	96	8	1	3	2	8	C. REAL CARAPITA		328	GPS	10.4751508749614	-66.9755053644145	NAP CARAPITA 1.96.8.1.3.2.8 C. REAL CARAPITA	OLT 1 (16 PUERTOS)	PON 3	ODF PUERTO 3	PARTE MEDIA DE CALLE REAL CARAPITA			
CRPT	NAP	Carapita	1	ADSS	96	8	1	4	2	1	C. REAL CARAPITA	LINK	421	GPS	10.4752514249399	-66.9739561067409	NAP CARAPITA 1.96.8.1.4.2.1 C. REAL CARAPITA	OLT 1 (16 PUERTOS)	PON 4	ODF PUERTO 4	PARTE ALTA DE CALLE REAL CARAPITA			
CRPT	NAP	Carapita	1	ADSS	96	8	1	4	2	2	C. REAL CARAPITA		422	GPS	10.4750186748908	-66.9742104932501	NAP CARAPITA 1.96.8.1.4.2.2 C. REAL CARAPITA	OLT 1 (16 PUERTOS)	PON 4	ODF PUERTO 4	PARTE ALTA DE CALLE REAL CARAPITA			
CRPT	NAP	Carapita	1	ADSS	96	8	1	4	2	3	C. REAL CARAPITA		423	GPS	10.4744114249733	-66.9747275644221	NAP CARAPITA 1.96.8.1.4.2.3 C. REAL CARAPITA	OLT 1 (16 PUERTOS)	PON 4	ODF PUERTO 4	PARTE ALTA DE CALLE REAL CARAPITA			
CRPT	NAP	Carapita	1	ADSS	96	8	1	4	2	4	C. REAL CARAPITA		424	GPS	10.4749285749484	-66.9746997644137	NAP CARAPITA 1.96.8.1.4.2.4 C. REAL CARAPITA	OLT 1 (16 PUERTOS)	PON 4	ODF PUERTO 4	PARTE ALTA DE CALLE REAL CARAPITA			
CRPT	NAP	Carapita	1	ADSS	96	8	1	4	2	5	C. REAL CARAPITA		425	GPS	10.4755914249461	-66.9746935220867	NAP CARAPITA 1.96.8.1.4.2.5 C. REAL CARAPITA	OLT 1 (16 PUERTOS)	PON 4	ODF PUERTO 4	PARTE ALTA DE CALLE REAL CARAPITA			
CRPT	NAP	Carapita	1	ADSS	96	8	1	4	2	6	C. REAL CARAPITA		426	GPS	10.4762341750138	-66.9752553644263	NAP CARAPITA 1.96.8.1.4.2.6 C. REAL CARAPITA	OLT 1 (16 PUERTOS)	PON 4	ODF PUERTO 4	PARTE ALTA DE CALLE REAL CARAPITA			
CRPT	NAP	Carapita	1	ADSS	96	8	1	4	2	7	C. REAL CARAPITA		427	GPS	10.475706374989	-66.9751549932596	NAP CARAPITA 1.96.8.1.4.2.7 C. REAL CARAPITA	OLT 1 (16 PUERTOS)	PON 4	ODF PUERTO 4	PARTE ALTA DE CALLE REAL CARAPITA			
CRPT	NAP	Carapita	1	ADSS	96	8	1	4	2	8	C. REAL CARAPITA		428	GPS	10.4739285748945	-66.9746271932534	NAP CARAPITA 1.96.8.1.4.2.8 C. REAL CARAPITA	OLT 1 (16 PUERTOS)	PON 4	ODF PUERTO 4	PARTE ALTA DE CALLE REAL CARAPITA			
CRPT	NAP	Carapita	1	ADSS	96	8	1	5	2	1	C. REAL CARAPITA	LINK	521	GPS	10.4768452750455	-66.97511646442	NAP CARAPITA 1.96.8.1.5.2.1 C. REAL CARAPITA	OLT 1 (16 PUERTOS)	PON 5	ODF PUERTO 5				
CRPT	NAP	Carapita	1	ADSS	96	8	1	5	2	2	C. REAL CARAPITA		522	GPS	10.4769008750475	-66.9747895067533	NAP CARAPITA 1.96.8.1.5.2.2 C. REAL CARAPITA	OLT 1 (16 PUERTOS)	PON 5	ODF PUERTO 5				
CRPT	NAP	Carapita	1	ADSS	96	8	1	5	2	3	C. REAL CARAPITA		523	GPS	10.4749180249092	-66.9747319509258	NAP CARAPITA 1.96.8.1.5.2.3 C. REAL CARAPITA	OLT 1 (16 PUERTOS)	PON 5	ODF PUERTO 5	APOYO A CAJA 424			
CRPT	NAP	Carapita	1	ADSS	96	8	1	5	2	4	C. REAL CARAPITA		524	GPS	10.4735225249566	-66.9734049932577	NAP CARAPITA 1.96.8.1.5.2.4 C. REAL CARAPITA	OLT 1 (16 PUERTOS)	PON 5	ODF PUERTO 5	APOYO A CAJA 211			
CRPT	NAP	Carapita	1	ADSS	96	8	1	5	2	5	C. REAL CARAPITA		525	GPS	10.4736680248105	-66.9753771932471	NAP CARAPITA 1.96.8.1.5.2.5 C. REAL CARAPITA	OLT 1 (16 PUERTOS)	PON 5	ODF PUERTO 5	APOYO A CAJA 857			
CRPT	NAP	Carapita	1	ADSS	96	8	1	5	2	6	C. REAL CARAPITA		526	GPS	10.472984174847	-66.9752339067457	NAP CARAPITA 1.96.8.1.5.2.6 C. REAL CARAPITA	OLT 1 (16 PUERTOS)	PON 5	ODF PUERTO 5	APOYO A CAJA 858			
CRPT	NAP	Carapita	1	ADSS	96	8	1	5	2	7	C. REAL CARAPITA		527	GPS	10.4726403247217	-66.9741057355868	NAP CARAPITA 1.96.8.1.5.2.7 C. REAL CARAPITA	OLT 1 (16 PUERTOS)	PON 5	ODF PUERTO 5	APOYO A CAJA 654			
CRPT	NAP	Carapita	1	ADSS	96	8	1	5	2	8	C. REAL CARAPITA		528	GPS	10.4719391249284	-66.973956106758	NAP CARAPITA 1.96.8.1.5.2.8 C. REAL CARAPITA	OLT 1 (16 PUERTOS)	PON 5	ODF PUERTO 5	APOYO A CAJA 655			
CRPT	NAP	Carapita	1	ADSS	96	8	1	5	2	9	C. REAL CARAPITA		529	GPS	10.4716508747818	-66.9741164644186	NAP CARAPITA 1.96.8.1.5.2.9 C. REAL CARAPITA	OLT 1 (16 PUERTOS)	PON 5	ODF PUERTO 5	APOYO A CAJA 656			
CRPT	NAP	Carapita	1	ADSS	96	8	1	5	2	10	C. REAL CARAPITA		5210	GPS	10.4704736245372	-66.9731720644191	NAP CARAPITA 1.96.8.1.5.2.10 C. REAL CARAPITA	OLT 1 (16 PUERTOS)	PON 5	ODF PUERTO 5	APOYO A CAJA 753			
CRPT	NAP	Carapita	1	ADSS	96	8	1	5	2	11	C. REAL CARAPITA		5211	GPS	10.4700397746994	-66.9730609644171	NAP CARAPITA 1.96.8.1.5.2.11 C. REAL CARAPITA	OLT 1 (16 PUERTOS)	PON 5	ODF PUERTO 5	APOYO A CAJA 756			
CRPT	NAP	Carapita	1	ADSS	96	8	1	5	2	12	C. REAL CARAPITA		5212	GPS	10.4702725249091	-66.9733664644139	NAP CARAPITA 1.96.8.1.5.2.12 C. REAL CARAPITA	OLT 1 (16 PUERTOS)	PON 5	ODF PUERTO 5	APOYO A CAJA 757			
CRPT	NAP	Carapita	1	ADSS	96	8	1	5	2	13	C. REAL CARAPITA		5213	GPS	10.4758460723	-66.9760184331	NAP CARAPITA 1.96.8.1.5.2.13 C. REAL CARAPITA	OLT 1 (16 PUERTOS)	PON 5	ODF PUERTO 5	APOYO A CAJA 757			
CRPT	NAP	Carapita	1	ADSS	96	8	1	5	2	14	C. REAL CARAPITA		5214	GPS	10.4730980587	-66.9743270717	NAP CARAPITA 1.96.8.1.5.2.14 C. REAL CARAPITA	OLT 1 (16 PUERTOS)	PON 5	ODF PUERTO 5	APOYO A CAJA 757			
CRPT	NAP	Carapita	1	ADSS	96	8	1	5	2	15	C. REAL CARAPITA		5215	GPS	10.4719638735	-66.9739837186	NAP CARAPITA 1.96.8.1.5.2.15 C. REAL CARAPITA	OLT 1 (16 PUERTOS)	PON 5	ODF PUERTO 5	APOYO A CAJA 757			
CRPT	NAP	Carapita	1	ADSS	96	8	1	5	2	16	C. REAL CARAPITA		5216	GPS	10.4707474531	-66.9725211185	NAP CARAPITA 1.96.8.1.5.2.16 C. REAL CARAPITA	OLT 1 (16 PUERTOS)	PON 5	ODF PUERTO 5	APOYO A CAJA 757			
CRPT	NAP	Carapita	1	ADSS	96	8	1	6	3	1	C. MERIDA	LINK	631	GPS	10.4748716500638	-66.9753279355432	NAP CARAPITA 1.96.8.1.6.3.1 C. MERIDA	OLT 1 (16 PUERTOS)	PON 6	ODF PUERTO 6	CALLE MERIDA			
CRPT	NAP	Carapita	1	ADSS	96	8	1	6	3	2	C. MERIDA		632	GPS	10.4742447249707	-66.9749220644161	NAP CARAPITA 1.96.8.1.6.3.2 C. MERIDA	OLT 1 (16 PUERTOS)	PON 6	ODF PUERTO 6	CALLE MERIDA			
CRPT	NAP	Carapita	1	ADSS	96	8	1	6	3	3	C. MERIDA		633	GPS	10.4737063748864	-66.9746890355915	NAP CARAPITA 1.96.8.1.6.3.3 C. MERIDA	OLT 1 (16 PUERTOS)	PON 6	ODF PUERTO 6	CALLE MERIDA			
CRPT	NAP	Carapita	1	ADSS	96	8	1	6	5	4	C. MERIDA		654	GPS	10.4726297746054	-66.9741164644274	NAP CARAPITA 1.96.8.1.6.5.4 C. MERIDA	OLT 1 (16 PUERTOS)	PON 6	ODF PUERTO 6	CALLE MERIDA			
CRPT	NAP	Carapita	1	ADSS	96	8	1	6	5	5	C. MERIDA		655	GPS	10.4719496750667	-66.9739882932525	NAP CARAPITA 1.96.8.1.6.5.5 C. MERIDA	OLT 1 (16 PUERTOS)	PON 6	ODF PUERTO 6	CALLE MERIDA			
CRPT	NAP	Carapita	1	ADSS	96	8	1	6	5	6	C. MERIDA		656	GPS	10.4716508747818	-66.9741164644186	NAP CARAPITA 1.96.8.1.6.5.6 C. MERIDA	OLT 1 (16 PUERTOS)	PON 6	ODF PUERTO 6	CALLE MERIDA			
CRPT	NAP	Carapita	1	ADSS	96	8	1	6	5	7	C. MERIDA		657	GPS	10.4713385750717	-66.9739409914076	NAP CARAPITA 1.96.8.1.6.5.7 C. MERIDA	OLT 1 (16 PUERTOS)	PON 6	ODF PUERTO 6	CALLE MERIDA			
CRPT	NAP	Carapita	1	ADSS	96	8	1	6	5	8	C. MERIDA		658	GPS	10.4716480255227	-66.973590620226	NAP CARAPITA 1.96.8.1.6.5.8 C. MERIDA	OLT 1 (16 PUERTOS)	PON 6	ODF PUERTO 6	CALLE MERIDA			
CRPT	NAP	Carapita	1	ADSS	96	8	1	7	5	1	C. MERIDA	LINK	751	GPS	10.4714285747672	-66.9733942644109	NAP CARAPITA 1.96.8.1.7.5.1 C. MERIDA	OLT 1 (16 PUERTOS)	PON 7	ODF PUERTO 7	CALLE MERIDA			
CRPT	NAP	Carapita	1	ADSS	96	8	1	7	5	2	C. MERIDA		752	GPS	10.4710052750864	-66.9729946355839	NAP CARAPITA 1.96.8.1.7.5.2 C. MERIDA	OLT 1 (16 PUERTOS)	PON 7	ODF PUERTO 7	CALLE MERIDA			
CRPT	NAP	Carapita	1	ADSS	96	8	1	7	5	3	C. MERIDA		753	GPS	10.470494724909	-66.9731720644177	NAP CARAPITA 1.96.8.1.7.5.3 C. MERIDA	OLT 1 (16 PUERTOS)	PON 7	ODF PUERTO 7	CALLE MERIDA			
CRPT	NAP	Carapita	1	ADSS	96	8	1	7	5	4	C. MERIDA		754	GPS	10.4706852743747	-66.9726164644206	NAP CARAPITA 1.96.8.1.7.5.4 C. MERIDA	OLT 1 (16 PUERTOS)	PON 7	ODF PUERTO 7	CALLE MERIDA			
CRPT	NAP	Carapita	1	ADSS	96	8	1	7	5	5	C. MERIDA		755	GPS	10.4704563747222	-66.9722339067399	NAP CARAPITA 1.96.8.1.7.5.5 C. MERIDA	OLT 1 (16 PUERTOS)	PON 7	ODF PUERTO 7	CALLE MERIDA			
CRPT	NAP	Carapita	1	ADSS	96	8	1	7	5	6	C. MERIDA		756	GPS	10.4700503249005	-66.9730609644144	NAP CARAPITA 1.96.8.1.7.5.6 C. MERIDA	OLT 1 (16 PUERTOS)	PON 7	ODF PUERTO 7	CALLE MERIDA			
CRPT	NAP	Carapita	1	ADSS	96	8	1	7	5	7	C. MERIDA		757	GPS	10.4702830751002	-66.9733664644094	NAP CARAPITA 1.96.8.1.7.5.7 C. MERIDA	OLT 1 (16 PUERTOS)	PON 7	ODF PUERTO 7	CALLE MERIDA			
CRPT	NAP	Carapita	1	ADSS	96	8	1	7	5	8	C. MERIDA		758	GPS	10.4706230747275	-66.9737831644259	NAP CARAPITA 1.96.8.1.7.5.8 C. MERIDA	OLT 1 (16 PUERTOS)	PON 7	ODF PUERTO 7	CALLE MERIDA			
CRPT	NAP	Carapita	1	ADSS	96	8	1	8	5	1	ROMULO BETANCOURT	LINK	851	GPS	10.4735674748811	-66.9744113355834	NAP CARAPITA 1.96.8.1.8.5.1 ROMULO BETANCOURT	OLT 1 (16 PUERTOS)	PON 8	ODF PUERTO 8	CALLE ROMULO BETANCOURT			
CRPT	NAP	Carapita	1	ADSS	96	8	1	8	5	2	ROMULO BETANCOURT		852	GPS	10.4731441750519	-66.9743557355837	NAP CARAPITA 1.96.8.1.8.5.2 ROMULO BETANCOURT	OLT 1 (16 PUERTOS)	PON 8	ODF PUERTO 8	CALLE ROMULO BETANCOURT			
CRPT	NAP	Carapita	1	ADSS	96	8	1	8	5	3	ROMULO BETANCOURT		853	GPS	10.4733797746934	-66.9748216932593	NAP CARAPITA 1.96.8.1.8.5.3 ROMULO BETANCOURT	OLT 1 (16 PUERTOS)	PON 8	ODF PUERTO 8	CALLE ROMULO BETANCOURT			
CRPT	NAP	Carapita	1	ADSS	96	8	1	8	5	4	ROMULO BETANCOURT		854	GPS	10.4739141746218	-66.9750224355865	NAP CARAPITA 1.96.8.1.8.5.4 ROMULO BETANCOURT	OLT 1 (16 PUERTOS)	PON 8	ODF PUERTO 8	CALLE ROMULO BETANCOURT			
CRPT	NAP	Carapita	1	ADSS	96	8	1	8	5	5	ROMULO BETANCOURT		855	GPS	10.4744841749208	-66.9753664644176	NAP CARAPITA 1.96.8.1.8.5.5 ROMULO BETANCOURT	OLT 1 (16 PUERTOS)	PON 8	ODF PUERTO 8	CALLE ROMULO BETANCOURT			
CRPT	NAP	Carapita	1	ADSS	96	8	1	8	5	6	ROMULO BETANCOURT		856	GPS	10.474373074915	-66.9755842779103	NAP CARAPITA 1.96.8.1.8.5.6 ROMULO BETANCOURT	OLT 1 (16 PUERTOS)	PON 8	ODF PUERTO 8	CALLE ROMULO BETANCOURT			
CRPT	NAP	Carapita	1	ADSS	96	8	1	8	5	7	ROMULO BETANCOURT		857	GPS	10.4736785748881	-66.9753664644182	NAP CARAPITA 1.96.8.1.8.5.7 ROMULO BETANCOURT	OLT 1 (16 PUERTOS)	PON 8	ODF PUERTO 8	CALLE ROMULO BETANCOURT			
CRPT	NAP	Carapita	1	ADSS	96	8	1	8	5	8	ROMULO BETANCOURT		858	GPS	10.4729841748495	-66.9752660932456	NAP CARAPITA 1.96.8.1.8.5.8 ROMULO BETANCOURT	OLT 1 (16 PUERTOS)	PON 8	ODF PUERTO 8	CALLE ROMULO BETANCOURT			
CRPT	NAP	Carapita	1	ADSS	96	8	1	9	4	1	CALLE FRANCISCO	LINK	941	GPS	10.4757897749937	-66.9777553644153	NAP CARAPITA 1.96.8.1.9.4.1 CALLE FRANCISCO	OLT 1 (16 PUERTOS)	PON 9	ODF PUERTO 9	CALLE FRANCISCO			
CRPT	NAP	Carapita	1	ADSS	96	8	1	9	4	2	CALLE FRANCISCO		942	GPS	10.4763452750147	-66.9788835355804	NAP CARAPITA 1.96.8.1.9.4.2 CALLE FRANCISCO	OLT 1 (16 PUERTOS)	PON 9	ODF PUERTO 9	CALLE FRANCISCO			
CRPT	NAP	Carapita	1	ADSS	96	8	1	9	4	3	CALLE FRANCISCO		943	GPS	10.4766230750319	-66.9792490220976	NAP CARAPITA 1.96.8.1.9.4.3 CALLE FRANCISCO	OLT 1 (16 PUERTOS)	PON 9	ODF PUERTO 9	CALLE FRANCISCO			
CRPT	NAP	Carapita	1	ADSS	96	8	1	9	4	4	CALLE FRANCISCO		944	GPS	10.4764563750295	-66.9783664644057	NAP CARAPITA 1.96.8.1.9.4.4 CALLE FRANCISCO	OLT 1 (16 PUERTOS)	PON 9	ODF PUERTO 9	CALLE FRANCISCO			
CRPT	NAP	Carapita	1	ADSS	96	8	1	9	4	5	CALLE FRANCISCO		945	GPS	10.4769669250222	-66.9790438932489	NAP CARAPITA 1.96.8.1.9.4.5 CALLE FRANCISCO	OLT 1 (16 PUERTOS)	PON 9	ODF PUERTO 9	CALLE FRANCISCO			
CRPT	NAP	Carapita	1	ADSS	96	8	1	9	4	6	CALLE FRANCISCO		946	GPS	10.4768730750461	-66.9797212220897	NAP CARAPITA 1.96.8.1.9.4.6 CALLE FRANCISCO	OLT 1 (16 PUERTOS)	PON 9	ODF PUERTO 9	CALLE FRANCISCO			
CRPT	NAP	Carapita	1	ADSS	96	8	1	9	4	7	CALLE FRANCISCO		947	GPS	10.477443074879	-66.9793109644174	NAP CARAPITA 1.96.8.1.9.4.7 CALLE FRANCISCO	OLT 1 (16 PUERTOS)	PON 9	ODF PUERTO 9	CALLE FRANCISCO			
CRPT	NAP	Carapita	1	ADSS	96	8	1	9	4	8	CALLE FRANCISCO		948	GPS	10.4785330749561	-66.9798109644192	NAP CARAPITA 1.96.8.1.9.4.8 CALLE FRANCISCO	OLT 1 (16 PUERTOS)	PON 9	ODF PUERTO 9	CALLE FRANCISCO			
CRPT	NAP	Carapita	1	ADSS	96	8	1	10	3	1	AV. DEL CABALLO	LINK	1031	GPS	10.4750119749512	-66.9762231779157	NAP CARAPITA 1.96.8.1.10.3.1 AV. DEL CABALLO	OLT 1 (16 PUERTOS)	PON 10	ODF PUERTO 10	AV. DEL CABALLO			
CRPT	NAP	Carapita	1	ADSS	96	8	1	10	3	2	AV. DEL CABALLO		1032	GPS	10.4756336249928	-66.9765117067517	NAP CARAPITA 1.96.8.1.10.3.2 AV. DEL CABALLO	OLT 1 (16 PUERTOS)	PON 10	ODF PUERTO 10	AV. DEL CABALLO			
CRPT	NAP	Carapita	1	ADSS	96	8	1	10	3	3	AV. DEL CABALLO		1033	GPS	10.4760024250026	-66.9771506067558	NAP CARAPITA 1.96.8.1.10.3.3 AV. DEL CABALLO	OLT 1 (16 PUERTOS)	PON 10	ODF PUERTO 10	AV. DEL CABALLO			
CRPT	NAP	Carapita	1	ADSS	96	8	1	10	3	4	AV. DEL CABALLO		1034	GPS	10.4753069249496	-66.9771549932552	NAP CARAPITA 1.96.8.1.10.3.4 AV. DEL CABALLO	OLT 1 (16 PUERTOS)	PON 10	ODF PUERTO 10	AV. DEL CABALLO			
CRPT	NAP	Carapita	1	ADSS	96	8	1	10	3	5	AV. DEL CABALLO		1035	GPS	10.475126925042	-66.9774497644169	NAP CARAPITA 1.96.8.1.10.3.5 AV. DEL CABALLO	OLT 1 (16 PUERTOS)	PON 10	ODF PUERTO 10	AV. DEL CABALLO			
CRPT	NAP	Carapita	1	ADSS	96	8	1	10	3	6	AV. DEL CABALLO		1036	GPS	10.4746958248894	-66.9771164644226	NAP CARAPITA 1.96.8.1.10.3.6 AV. DEL CABALLO	OLT 1 (16 PUERTOS)	PON 10	ODF PUERTO 10	AV. DEL CABALLO			
CRPT	NAP	Carapita	1	ADSS	96	8	1	10	3	7	AV. DEL CABALLO		1037	GPS	10.4744391249685	-66.9765224355814	NAP CARAPITA 1.96.8.1.10.3.7 AV. DEL CABALLO	OLT 1 (16 PUERTOS)	PON 10	ODF PUERTO 10	AV. DEL CABALLO			
CRPT	NAP	Carapita	1	ADSS	96	8	1	10	3	8	AV. DEL CABALLO		1038	GPS	10.4739774750339	-66.9762104932543	NAP CARAPITA 1.96.8.1.10.3.8 AV. DEL CABALLO	OLT 1 (16 PUERTOS)	PON 10	ODF PUERTO 10	AV. DEL CABALLO			
CRPT	NAP	Carapita	1	ADSS	96	8	1	11	6	1	Y PARTE IZQUIERDA	LINK	1161	GPS	10.4731297746657	-66.9768493932475	NAP CARAPITA 1.96.8.1.11.6.1 Y PARTE IZQUIERDA	OLT 1 (16 PUERTOS)	PON 11	ODF PUERTO 10	"CALLE ""Y"" PARTE IZQUIERDA"			
CRPT	NAP	Carapita	1	ADSS	96	8	1	11	6	2	Y PARTE IZQUIERDA		1162	GPS	10.4731508748526	-66.9768493932623	NAP CARAPITA 1.96.8.1.11.6.2 Y PARTE IZQUIERDA	OLT 1 (16 PUERTOS)	PON 11	ODF PUERTO 11	"CALLE ""Y"" PARTE IZQUIERDA"			
CRPT	NAP	Carapita	1	ADSS	96	8	1	11	6	3	Y PARTE IZQUIERDA		1163	GPS	10.4733385750484	-66.976327935578	NAP CARAPITA 1.96.8.1.11.6.3 Y PARTE IZQUIERDA	OLT 1 (16 PUERTOS)	PON 11	ODF PUERTO 11	"CALLE ""Y"" PARTE IZQUIERDA"			
CRPT	NAP	Carapita	1	ADSS	96	8	1	11	6	4	Y PARTE IZQUIERDA		1164	GPS	10.4727686746235	-66.9756442644174	NAP CARAPITA 1.96.8.1.11.6.4 Y PARTE IZQUIERDA	OLT 1 (16 PUERTOS)	PON 11	ODF PUERTO 11	"CALLE ""Y"" PARTE IZQUIERDA"			
CRPT	NAP	Carapita	1	ADSS	96	8	1	11	6	5	Y PARTE IZQUIERDA		1165	GPS	10.4722025244292	-66.9750287779146	NAP CARAPITA 1.96.8.1.11.6.5 Y PARTE IZQUIERDA	OLT 1 (16 PUERTOS)	PON 11	ODF PUERTO 11	"CALLE ""Y"" PARTE IZQUIERDA"			
CRPT	NAP	Carapita	1	ADSS	96	8	1	11	6	6	Y PARTE IZQUIERDA		1166	GPS	10.4714391249184	-66.9747831644174	NAP CARAPITA 1.96.8.1.11.6.6 Y PARTE IZQUIERDA	OLT 1 (16 PUERTOS)	PON 11	ODF PUERTO 11	"CALLE ""Y"" PARTE IZQUIERDA"			
CRPT	NAP	Carapita	1	ADSS	96	8	1	11	6	7	Y PARTE IZQUIERDA		1167	GPS	10.4709285747468	-66.974199764422	NAP CARAPITA 1.96.8.1.11.6.7 Y PARTE IZQUIERDA	OLT 1 (16 PUERTOS)	PON 11	ODF PUERTO 11	"CALLE ""Y"" PARTE IZQUIERDA"			
CRPT	NAP	Carapita	1	ADSS	96	8	1	11	6	8	Y PARTE IZQUIERDA		1168	GPS	10.4700397747001	-66.973939035571	NAP CARAPITA 1.96.8.1.11.6.8 Y PARTE IZQUIERDA	OLT 1 (16 PUERTOS)	PON 11	ODF PUERTO 11	"CALLE ""Y"" PARTE IZQUIERDA"			
CRPT	NAP	Carapita	1	ADSS	96	8	2	13	7	1	SAN JOSE. P. BAJA	LINK	1371	GPS	10.4737619748899	-66.9721953779039	NAP CARAPITA 1.96.8.2.13.7.1 SAN JOSE. P. BAJA	OLT 1 (16 PUERTOS)	PON 13	ODF PUERTO 13	N/A			
CRPT	NAP	Carapita	1	ADSS	96	8	2	13	7	2	SAN JOSE. P. BAJA		1372	GPS	10.4728174748386	-66.9719946355882	NAP CARAPITA 1.96.8.2.13.7.2 SAN JOSE. P. BAJA	OLT 1 (16 PUERTOS)	PON 13	ODF PUERTO 13	N/A			
