,ELEMENTO,NODO,N. DE TRUNK,TIPO DE CABLE,CANT. DE HILOS,CANT.  BUFFER,N. DE BUFFER,N. DE DISTRIBUCION,N. DE MANGA,N. DE ELEMENTO,EDIFICIO/ZONA,LINK,CORRELATIVO,GEOLOCALIZACION,LATITUD,LONGITUD,1693,OLT,PUERTO,ODF Y PUERTO,NOTAS
,NAP,CARAPITA,1,ADSS,96,8,2,20,7,4,APOYO,,2074,GPS,,,NAP CARAPITA 1.96.8.2.20.7.4 APOYO,OLT 2 (16 PUERTOS),PON 4,ODF PUERTO 20,N/A
,NAP,CARAPITA,1,ADSS,96,8,2,20,7,5,APOYO,,2075,GPS,,,NAP CARAPITA 1.96.8.2.20.7.5 APOYO,OLT 2 (16 PUERTOS),PON 4,ODF PUERTO 20,N/A
,NAP,CARAPITA,1,ADSS,96,8,2,20,7,6,APOYO,,2076,GPS,,,NAP CARAPITA 1.96.8.2.20.7.6 APOYO,OLT 2 (16 PUERTOS),PON 4,ODF PUERTO 20,N/A
,NAP,CARAPITA,1,ADSS,96,8,2,20,7,10,APOYO,,20710,GPS,,,NAP CARAPITA 1.96.8.2.20.7.10 APOYO,OLT 2 (16 PUERTOS),PON 4,ODF PUERTO 20,N/A
,NAP,CARAPITA,1,ADSS,96,8,2,20,7,11,N/A,,20711,GPS,,,NAP CARAPITA 1.96.8.2.20.7.11 N/A,OLT 2 (16 PUERTOS),PON 4,ODF PUERTO 20,N/A
,NAP,CARAPITA,1,ADSS,96,8,2,20,7,12,N/A,,20712,GPS,,,NAP CARAPITA 1.96.8.2.20.7.12 N/A,OLT 2 (16 PUERTOS),PON 4,ODF PUERTO 20,N/A
,NAP,CARAPITA,1,ADSS,96,8,2,20,7,13,N/A,,20713,GPS,,,NAP CARAPITA 1.96.8.2.20.7.13 N/A,OLT 2 (16 PUERTOS),PON 4,ODF PUERTO 20,N/A
,NAP,CARAPITA,1,ADSS,96,8,2,20,7,14,N/A,,20714,GPS,,,NAP CARAPITA 1.96.8.2.20.7.14 N/A,OLT 2 (16 PUERTOS),PON 4,ODF PUERTO 20,N/A
,NAP,CARAPITA,1,ADSS,96,8,2,20,7,15,N/A,,20715,GPS,,,NAP CARAPITA 1.96.8.2.20.7.15 N/A,OLT 2 (16 PUERTOS),PON 4,ODF PUERTO 20,N/A
,NAP,CARAPITA,1,ADSS,96,8,2,20,7,16,N/A,,20716,GPS,,,NAP CARAPITA 1.96.8.2.20.7.16 N/A,OLT 2 (16 PUERTOS),PON 4,ODF PUERTO 20,N/A
,NAP,CARAPITA,1,ADSS,96,8,2,24,N/A,N/A,N/A,LINK,24,GPS,,,NAP CARAPITA 1.96.8.2.24. N/A,OLT 2 (16 PUERTOS),PON 3,ODF PUERTO 33,N/A
,NAP,CARAPITA,1,ADSS,96,8,2,20,10,1,EL ZANJON II,LINK,20101,GPS,10.479077178868227,-66.97889645760739,NAP CARAPITA 1.96.8.2.20.10.1 EL ZANJON II,OLT 2 (16 PUERTOS),PON 5,ODF PUERTO 21,N/A
,NAP,CARAPITA,1,ADSS,96,8,2,20,10,2,EL ZANJON II,,20102,GPS,10.47926057994424,-66.97875681625113,NAP CARAPITA 1.96.8.2.20.10.2 EL ZANJON II,OLT 2 (16 PUERTOS),PON 5,ODF PUERTO 21,N/A
,NAP,CARAPITA,1,ADSS,96,8,2,20,10,3,EL ZANJON II,,20103,GPS,10.480038879217297,-66.97882220034708,NAP CARAPITA 1.96.8.2.20.10.3 EL ZANJON II,OLT 2 (16 PUERTOS),PON 5,ODF PUERTO 21,N/A
,NAP,CARAPITA,1,ADSS,96,8,2,20,10,4,N/A,,20104,GPS,,,NAP CARAPITA 1.96.8.2.20.10.4 N/A,OLT 2 (16 PUERTOS),PON 5,ODF PUERTO 21,N/A
,NAP,CARAPITA,1,ADSS,96,8,2,20,10,5,N/A,,20105,GPS,,,NAP CARAPITA 1.96.8.2.20.10.5 N/A,OLT 2 (16 PUERTOS),PON 5,ODF PUERTO 21,N/A
,NAP,CARAPITA,1,ADSS,96,8,2,20,10,6,N/A,,20106,GPS,,,NAP CARAPITA 1.96.8.2.20.10.6 N/A,OLT 2 (16 PUERTOS),PON 5,ODF PUERTO 21,N/A
,NAP,CARAPITA,1,ADSS,96,8,2,20,10,7,N/A,,20107,GPS,,,NAP CARAPITA 1.96.8.2.20.10.7 N/A,OLT 2 (16 PUERTOS),PON 5,ODF PUERTO 21,N/A
,NAP,CARAPITA,1,ADSS,96,8,2,20,10,8,N/A,,20108,GPS,,,NAP CARAPITA 1.96.8.2.20.10.8 N/A,OLT 2 (16 PUERTOS),PON 5,ODF PUERTO 21,N/A
,NAP,CARAPITA,1,ADSS,96,8,2,22,9,1,SAN JOSE ALTA,LINK,2291,GPS,10.480984674570601,-66.97745573558633,NAP CARAPITA 1.96.8.2.22.9.1 SAN JOSE ALTA,OLT 2 (16 PUERTOS),PON 7,ODF PUERTO 22,N/A
,NAP,CARAPITA,1,ADSS,96,8,2,22,9,2,SAN JOSE ALTA,,2292,GPS,10.48043222953399,-66.97727537172901,NAP CARAPITA 1.96.8.2.22.9.2 SAN JOSE ALTA,OLT 2 (16 PUERTOS),PON 7,ODF PUERTO 22,N/A
,NAP,CARAPITA,1,ADSS,96,8,2,22,9,3,SAN JOSE ALTA,,2293,GPS,10.480695579504452,-66.97768890051665,NAP CARAPITA 1.96.8.2.22.9.3 SAN JOSE ALTA,OLT 2 (16 PUERTOS),PON 7,ODF PUERTO 22,N/A
,NAP,CARAPITA,1,ADSS,96,8,2,22,9,4,SAN JOSE ALTA,,2294,GPS,10.481103329544396,-66.97799085820654,NAP CARAPITA 1.96.8.2.22.9.4 SAN JOSE ALTA,OLT 2 (16 PUERTOS),PON 7,ODF PUERTO 22,N/A
,NAP,CARAPITA,1,ADSS,96,8,2,22,9,5,SAN JOSE ALTA,,2295,GPS,10.48141722930009,-66.97820037154335,NAP CARAPITA 1.96.8.2.22.9.5 SAN JOSE ALTA,OLT 2 (16 PUERTOS),PON 7,ODF PUERTO 22,N/A
,NAP,CARAPITA,1,ADSS,96,8,2,22,9,6,SAN JOSE ALTA,,2296,GPS,10.481770579831199,-66.97846828719166,NAP CARAPITA 1.96.8.2.22.9.6 SAN JOSE ALTA,OLT 2 (16 PUERTOS),PON 7,ODF PUERTO 22,N/A
,NAP,CARAPITA,1,ADSS,96,8,2,22,9,7,SAN JOSE ALTA,,2297,GPS,10.482207780258237,-66.97872658736235,NAP CARAPITA 1.96.8.2.22.9.7 SAN JOSE ALTA,OLT 2 (16 PUERTOS),PON 7,ODF PUERTO 22,N/A
,NAP,CARAPITA,1,ADSS,96,8,2,22,9,8,SAN JOSE ALTA,,2298,GPS,10.48268607929885,-66.97901352923724,NAP CARAPITA 1.96.8.2.22.9.8 SAN JOSE ALTA,OLT 2 (16 PUERTOS),PON 7,ODF PUERTO 22,N/A
,NAP,CARAPITA,1,ADSS,96,8,2,21,9,1,SAN JOSE ALTA,LINK,2191,GPS,10.48026277930836,-66.97655961573665,NAP CARAPITA 1.96.8.2.21.9.1 SAN JOSE ALTA,OLT 2 (16 PUERTOS),PON 6,ODF PUERTO 23,N/A
,NAP,CARAPITA,1,ADSS,96,8,2,21,9,2,SAN JOSE ALTA,,2192,GPS,10.48016612918032,-66.97621072915557,NAP CARAPITA 1.96.8.2.21.9.2 SAN JOSE ALTA,OLT 2 (16 PUERTOS),PON 6,ODF PUERTO 23,N/A
,NAP,CARAPITA,1,ADSS,96,8,2,21,9,3,SAN JOSE ALTA,,2193,GPS,10.480934978916453,-66.97687220016536,NAP CARAPITA 1.96.8.2.21.9.3 SAN JOSE ALTA,OLT 2 (16 PUERTOS),PON 6,ODF PUERTO 23,N/A
,NAP,CARAPITA,1,ADSS,96,8,2,21,9,4,SAN JOSE ALTA,,2194,GPS,10.480427728643159,-66.97670792879248,NAP CARAPITA 1.96.8.2.21.9.4 SAN JOSE ALTA,OLT 2 (16 PUERTOS),PON 6,ODF PUERTO 23,N/A
,NAP,CARAPITA,1,ADSS,96,8,2,21,9,5,SAN JOSE ALTA,,2195,GPS,10.48012552942552,-66.97684132932685,NAP CARAPITA 1.96.8.2.21.9.5 SAN JOSE ALTA,OLT 2 (16 PUERTOS),PON 6,ODF PUERTO 23,N/A
,NAP,CARAPITA,1,ADSS,96,8,2,21,9,6,SAN JOSE ALTA,,2196,GPS,10.479921629104672,-66.97701390025841,NAP CARAPITA 1.96.8.2.21.9.6 SAN JOSE ALTA,OLT 2 (16 PUERTOS),PON 6,ODF PUERTO 23,N/A
,NAP,CARAPITA,1,ADSS,96,8,2,21,9,7,SAN JOSE ALTA,,2197,GPS,10.480172729428226,-66.97738852931755,NAP CARAPITA 1.96.8.2.21.9.7 SAN JOSE ALTA,OLT 2 (16 PUERTOS),PON 6,ODF PUERTO 23,N/A
,NAP,CARAPITA,1,ADSS,96,8,2,21,9,8,SAN JOSE ALTA,,2198,GPS,10.48057832909168,-66.97789281376073,NAP CARAPITA 1.96.8.2.21.9.8 SAN JOSE ALTA,OLT 2 (16 PUERTOS),PON 6,ODF PUERTO 23,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,25,11,1,SAN JOSE ALTA,LINK,25111,GPS,10.483394379301867,-66.98195512923911,NAP CARAPITA 1.96.8.3.25.11.1 SAN JOSE ALTA,OLT 2 (16 PUERTOS),PON 9,ODF PUERTO 25,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,25,11,2,SAN JOSE ALTA,,25112,GPS,10.483068278675933,-66.98138927128176,NAP CARAPITA 1.96.8.3.25.11.2 SAN JOSE ALTA,OLT 2 (16 PUERTOS),PON 9,ODF PUERTO 25,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,25,11,3,SAN JOSE ALTA,,25113,GPS,10.483864429199713,-66.981976113764,NAP CARAPITA 1.96.8.3.25.11.3 SAN JOSE ALTA,OLT 2 (16 PUERTOS),PON 9,ODF PUERTO 25,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,25,11,4,SAN JOSE ALTA,,25114,GPS,10.48350557929237,-66.98150512923681,NAP CARAPITA 1.96.8.3.25.11.4 SAN JOSE ALTA,OLT 2 (16 PUERTOS),PON 9,ODF PUERTO 25,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,25,11,5,SAN JOSE ALTA,,25115,GPS,10.48282552951725,-66.98064132932272,NAP CARAPITA 1.96.8.3.25.11.5 SAN JOSE ALTA,OLT 2 (16 PUERTOS),PON 9,ODF PUERTO 25,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,25,11,6,SAN JOSE ALTA,,25116,GPS,10.482731129511224,-66.9800635293279,NAP CARAPITA 1.96.8.3.25.11.6 SAN JOSE ALTA,OLT 2 (16 PUERTOS),PON 9,ODF PUERTO 25,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,25,11,7,SAN JOSE ALTA,,25117,GPS,10.483683878491311,-66.98096548666679,NAP CARAPITA 1.96.8.3.25.11.7 SAN JOSE ALTA,OLT 2 (16 PUERTOS),PON 9,ODF PUERTO 25,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,25,11,8,SAN JOSE ALTA,,25118,GPS,10.484128329557766,-66.98153292932898,NAP CARAPITA 1.96.8.3.25.11.8 SAN JOSE ALTA,OLT 2 (16 PUERTOS),PON 9,ODF PUERTO 25,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,26,11,1,SAN JOSE ALTA,LINK,26111,GPS,10.483648328658424,-66.98251865787014,NAP CARAPITA 1.96.8.3.26.11.1 SAN JOSE ALTA,OLT 2 (16 PUERTOS),PON 10,ODF PUERTO 26,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,26,11,2,SAN JOSE ALTA,,26112,GPS,10.484422179209188,-66.98285000035787,NAP CARAPITA 1.96.8.3.26.11.2 SAN JOSE ALTA,OLT 2 (16 PUERTOS),PON 10,ODF PUERTO 26,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,26,11,3,SAN JOSE ALTA,,26113,GPS,10.484131078174656,-66.98268059999695,NAP CARAPITA 1.96.8.3.26.11.3 SAN JOSE ALTA,OLT 2 (16 PUERTOS),PON 10,ODF PUERTO 26,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,26,11,4,SAN JOSE ALTA,,26114,GPS,10.483324480406432,-66.98291278736593,NAP CARAPITA 1.96.8.3.26.11.4 SAN JOSE ALTA,OLT 2 (16 PUERTOS),PON 10,ODF PUERTO 26,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,26,11,5,SAN JOSE ALTA,,26115,GPS,10.48308167966566,-66.9832806005243,NAP CARAPITA 1.96.8.3.26.11.5 SAN JOSE ALTA,OLT 2 (16 PUERTOS),PON 10,ODF PUERTO 26,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,26,11,6,SAN JOSE ALTA,,26116,GPS,10.483341129060634,-66.98420512914896,NAP CARAPITA 1.96.8.3.26.11.6 SAN JOSE ALTA,OLT 2 (16 PUERTOS),PON 10,ODF PUERTO 26,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,26,11,7,SAN JOSE ALTA,,26117,GPS,10.482671629090602,-66.9835774291592,NAP CARAPITA 1.96.8.3.26.11.7 SAN JOSE ALTA,OLT 2 (16 PUERTOS),PON 10,ODF PUERTO 26,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,26,11,8,SAN JOSE ALTA,,26118,GPS,10.48271277887662,-66.98294962906701,NAP CARAPITA 1.96.8.3.26.11.8 SAN JOSE ALTA,OLT 2 (16 PUERTOS),PON 10,ODF PUERTO 26,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,27,12,1,SAN JOSE ALTA,LINK,27121,GPS,10.4840769759713,-66.98517756441979,NAP CARAPITA 1.96.8.3.27.12.1 SAN JOSE ALTA,OLT 2 (16 PUERTOS),PON 11,ODF PUERTO 27,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,27,12,2,SAN JOSE ALTA,,27122,GPS,10.48444948039077,-66.98478572958575,NAP CARAPITA 1.96.8.3.27.12.2 SAN JOSE ALTA,OLT 2 (16 PUERTOS),PON 11,ODF PUERTO 27,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,27,12,3,SAN JOSE ALTA,,27123,GPS,10.482962778688304,-66.98541427129042,NAP CARAPITA 1.96.8.3.27.12.3 SAN JOSE ALTA,OLT 2 (16 PUERTOS),PON 11,ODF PUERTO 27,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,27,12,4,SAN JOSE ALTA,,27124,GPS,10.482391679388968,-66.98513815813273,NAP CARAPITA 1.96.8.3.27.12.4 SAN JOSE ALTA,OLT 2 (16 PUERTOS),PON 11,ODF PUERTO 27,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,27,12,5,SAN JOSE ALTA,,27125,GPS,10.481803828842343,-66.98446035787771,NAP CARAPITA 1.96.8.3.27.12.5 SAN JOSE ALTA,OLT 2 (16 PUERTOS),PON 11,ODF PUERTO 27,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,27,12,6,SAN JOSE ALTA,,27126,GPS,10.481236629641295,-66.98417108710561,NAP CARAPITA 1.96.8.3.27.12.6 SAN JOSE ALTA,OLT 2 (16 PUERTOS),PON 11,ODF PUERTO 27,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,27,12,7,SAN JOSE ALTA,,27127,GPS,10.481222179127416,-66.98376707145442,NAP CARAPITA 1.96.8.3.27.12.7 SAN JOSE ALTA,OLT 2 (16 PUERTOS),PON 11,ODF PUERTO 27,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,27,12,8,SAN JOSE ALTA,,27128,GPS,10.480497729521552,-66.98325475822354,NAP CARAPITA 1.96.8.3.27.12.8 SAN JOSE ALTA,OLT 2 (16 PUERTOS),PON 11,ODF PUERTO 27,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,28,12,1,C. EL CABALLO ALTA,LINK,28121,GPS,10.482964429432977,-66.98462780043917,NAP CARAPITA 1.96.8.3.28.12.1 C. EL CABALLO ALTA,OLT 2 (16 PUERTOS),PON 12,ODF PUERTO 28,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,28,12,2,C. EL CABALLO ALTA,,28122,GPS,10.483897729463491,-66.98486390043092,NAP CARAPITA 1.96.8.3.28.12.2 C. EL CABALLO ALTA,OLT 2 (16 PUERTOS),PON 12,ODF PUERTO 28,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,28,12,3,C. EL CABALLO ALTA,,28123,GPS,10.483898328624717,-66.98422705786744,NAP CARAPITA 1.96.8.3.28.12.3 C. EL CABALLO ALTA,OLT 2 (16 PUERTOS),PON 12,ODF PUERTO 28,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,28,12,4,C. EL CABALLO ALTA,,28124,GPS,10.484099480339237,-66.98402182957898,NAP CARAPITA 1.96.8.3.28.12.4 C. EL CABALLO ALTA,OLT 2 (16 PUERTOS),PON 12,ODF PUERTO 28,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,28,12,5,C. EL CABALLO ALTA,,28125,GPS,10.483801079885026,-66.98374645829585,NAP CARAPITA 1.96.8.3.28.12.5 C. EL CABALLO ALTA,OLT 2 (16 PUERTOS),PON 12,ODF PUERTO 28,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,28,12,6,C. EL CABALLO ALTA,,28126,GPS,10.483975529641667,-66.98370755820736,NAP CARAPITA 1.96.8.3.28.12.6 C. EL CABALLO ALTA,OLT 2 (16 PUERTOS),PON 12,ODF PUERTO 28,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,28,12,7,C. EL CABALLO ALTA,,28127,GPS,10.483917229548123,-66.98325792932697,NAP CARAPITA 1.96.8.3.28.12.7 C. EL CABALLO ALTA,OLT 2 (16 PUERTOS),PON 12,ODF PUERTO 28,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,28,12,8,C. EL CABALLO ALTA,,28128,GPS,10.483711629458034,-66.98305560043583,NAP CARAPITA 1.96.8.3.28.12.8 C. EL CABALLO ALTA,OLT 2 (16 PUERTOS),PON 12,ODF PUERTO 28,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,29,12,1,C. EL CABALLO ALTA,LINK,29121,GPS,10.482211442771504,-66.98416377880086,NAP CARAPITA 1.96.8.3.29.12.1 C. EL CABALLO ALTA,OLT 2 (16 PUERTOS),PON 13,ODF PUERTO 29,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,29,12,2,C. EL CABALLO ALTA,,29122,GPS,10.48236091352601,-66.98382019051493,NAP CARAPITA 1.96.8.3.29.12.2 C. EL CABALLO ALTA,OLT 2 (16 PUERTOS),PON 13,ODF PUERTO 29,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,29,12,3,C. EL CABALLO ALTA,,29123,GPS,10.482635608320074,-66.98419301032497,NAP CARAPITA 1.96.8.3.29.12.3 C. EL CABALLO ALTA,OLT 2 (16 PUERTOS),PON 13,ODF PUERTO 29,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,29,12,4,LAS DELICIAS,,29124,GPS,"10,4826520974","-66,9825415313",NAP CARAPITA 1.96.8.3.29.12.4 LAS DELICIAS,OLT 2 (16 PUERTOS),PON 13,ODF PUERTO 29,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,29,12,5,LAS DELICIAS,,29125,GPS,"10,4823286808","-66,9823001325",NAP CARAPITA 1.96.8.3.29.12.5 LAS DELICIAS,OLT 2 (16 PUERTOS),PON 13,ODF PUERTO 29,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,29,12,6,LAS DELICIAS,,29126,GPS,"10,4821710934","-66,9820791855",NAP CARAPITA 1.96.8.3.29.12.6 LAS DELICIAS,OLT 2 (16 PUERTOS),PON 13,ODF PUERTO 29,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,29,12,7,LAS DELICIAS,,29127,GPS,"10,4820777936","-66,9825871289",NAP CARAPITA 1.96.8.3.29.12.7 LAS DELICIAS,OLT 2 (16 PUERTOS),PON 13,ODF PUERTO 29,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,29,12,8,LAS DELICIAS,,29128,GPS,"10,4817777838","-66,9814156741",NAP CARAPITA 1.96.8.3.29.12.8 LAS DELICIAS,OLT 2 (16 PUERTOS),PON 13,ODF PUERTO 29,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,29,12,9,LAS DELICIAS,,29129,GPS,"10,4818460278","-66,9807883725",NAP CARAPITA 1.96.8.3.29.12.9 LAS DELICIAS,OLT 2 (16 PUERTOS),PON 13,ODF PUERTO 29,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,29,12,10,LAS DELICIAS,,291210,GPS,"10,4819604272","-66,9796839729",NAP CARAPITA 1.96.8.3.29.12.10 LAS DELICIAS,OLT 2 (16 PUERTOS),PON 13,ODF PUERTO 29,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,29,12,11,N/A,,291211,GPS,,,NAP CARAPITA 1.96.8.3.29.12.11 N/A,OLT 2 (16 PUERTOS),PON 13,ODF PUERTO 29,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,29,12,12,N/A,,291212,GPS,,,NAP CARAPITA 1.96.8.3.29.12.12 N/A,OLT 2 (16 PUERTOS),PON 13,ODF PUERTO 29,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,29,12,13,N/A,,291213,GPS,,,NAP CARAPITA 1.96.8.3.29.12.13 N/A,OLT 2 (16 PUERTOS),PON 13,ODF PUERTO 29,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,29,12,14,N/A,,291214,GPS,,,NAP CARAPITA 1.96.8.3.29.12.14 N/A,OLT 2 (16 PUERTOS),PON 13,ODF PUERTO 29,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,29,12,15,N/A,,291215,GPS,,,NAP CARAPITA 1.96.8.3.29.12.15 N/A,OLT 2 (16 PUERTOS),PON 13,ODF PUERTO 29,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,29,12,16,N/A,,291216,GPS,,,NAP CARAPITA 1.96.8.3.29.12.16 N/A,OLT 2 (16 PUERTOS),PON 13,ODF PUERTO 29,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,30,13,1,C. EL CABALLO ALTA,LINK,30131,GPS,10.480456398081241,-66.98254167738627,NAP CARAPITA 1.96.8.3.30.13.1 C. EL CABALLO ALTA,OLT 2 (16 PUERTOS),PON 16,ODF PUERTO 32,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,30,13,2,C. EL CABALLO ALTA,,30132,GPS,10.480697994786881,-66.9829658828176,NAP CARAPITA 1.96.8.3.30.13.2 C. EL CABALLO ALTA,OLT 2 (16 PUERTOS),PON 16,ODF PUERTO 32,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,30,13,3,C. EL CABALLO ALTA,,30133,GPS,10.47999538444196,-66.98301407723405,NAP CARAPITA 1.96.8.3.30.13.3 C. EL CABALLO ALTA,OLT 2 (16 PUERTOS),PON 16,ODF PUERTO 32,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,30,13,4,C. EL CABALLO ALTA,,30134,GPS,10.480320215614519,-66.98356847272245,NAP CARAPITA 1.96.8.3.30.13.4 C. EL CABALLO ALTA,OLT 2 (16 PUERTOS),PON 16,ODF PUERTO 32,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,30,13,5,C. EL CABALLO ALTA,,30135,GPS,10.480777413098444,-66.98412934620535,NAP CARAPITA 1.96.8.3.30.13.5 C. EL CABALLO ALTA,OLT 2 (16 PUERTOS),PON 16,ODF PUERTO 32,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,30,13,6,C. EL CABALLO ALTA,,30136,GPS,10.481512142085395,-66.98488671823647,NAP CARAPITA 1.96.8.3.30.13.6 C. EL CABALLO ALTA,OLT 2 (16 PUERTOS),PON 16,ODF PUERTO 32,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,30,13,7,C. EL CABALLO ALTA,,30137,GPS,10.48188596136793,-66.98568079336258,NAP CARAPITA 1.96.8.3.30.13.7 C. EL CABALLO ALTA,OLT 2 (16 PUERTOS),PON 16,ODF PUERTO 32,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,30,13,8,C. EL CABALLO ALTA,,30138,GPS,10.479744737942445,-66.98260654990777,NAP CARAPITA 1.96.8.3.30.13.8 C. EL CABALLO ALTA,OLT 2 (16 PUERTOS),PON 16,ODF PUERTO 32,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,31,13,1,C. EL CABALLO ALTA,LINK,31131,GPS,10.479224948264848,-66.98199637003283,NAP CARAPITA 1.96.8.3.31.13.1 C. EL CABALLO ALTA,OLT 2 (16 PUERTOS),PON 15,ODF PUERTO 31,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,31,13,2,C. EL CABALLO ALTA,,31132,GPS,10.479777750447695,-66.98158456523493,NAP CARAPITA 1.96.8.3.31.13.2 C. EL CABALLO ALTA,OLT 2 (16 PUERTOS),PON 15,ODF PUERTO 31,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,31,13,3,C. EL CABALLO ALTA,,31133,GPS,"10.480758636122594, ",-66.98208767879824,NAP CARAPITA 1.96.8.3.31.13.3 C. EL CABALLO ALTA,OLT 2 (16 PUERTOS),PON 15,ODF PUERTO 31,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,31,13,4,C. EL CABALLO ALTA,,31134,GPS,10.479356879244833,-66.98144683653472,NAP CARAPITA 1.96.8.3.31.13.4 C. EL CABALLO ALTA,OLT 2 (16 PUERTOS),PON 15,ODF PUERTO 31,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,31,13,5,C. EL CABALLO ALTA,,31135,GPS,10.478632629043299,-66.98221476367654,NAP CARAPITA 1.96.8.3.31.13.5 C. EL CABALLO ALTA,OLT 2 (16 PUERTOS),PON 15,ODF PUERTO 31,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,31,13,6,C. EL CABALLO ALTA,,31136,GPS,10.478382737587822,-66.98129445308204,NAP CARAPITA 1.96.8.3.31.13.6 C. EL CABALLO ALTA,OLT 2 (16 PUERTOS),PON 15,ODF PUERTO 31,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,31,13,7,C. EL CABALLO ALTA,,31137,GPS,10.478195926653449,-66.98043356333065,NAP CARAPITA 1.96.8.3.31.13.7 C. EL CABALLO ALTA,OLT 2 (16 PUERTOS),PON 15,ODF PUERTO 31,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,31,13,8,C. EL CABALLO ALTA,,31138,GPS,"10,47815345007494","-66,8026191534107",NAP CARAPITA 1.96.8.3.31.13.8 C. EL CABALLO ALTA,OLT 2 (16 PUERTOS),PON 15,ODF PUERTO 31,N/A
,NAP,CARAPITA,1,ADSS,96,8,2,24,N/A,N/A,N/A,,24,GPS,,,NAP CARAPITA 1.96.8.2.24. N/A,OLT 2 (16 PUERTOS),PON 14,ODF PUERTO 33,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,32,14,1,BELLO PLAN,LINK,32141,GPS,"10,4759476446","-66,9864944369",NAP CARAPITA 1.96.8.3.32.14.1 BELLO PLAN,OLT 3 (16 PUERTOS),PON 1,ODF PUERTO 49,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,32,14,2,BELLO PLAN,,32142,GPS,"10,4765681159","-66,9867127016",NAP CARAPITA 1.96.8.3.32.14.2 BELLO PLAN,OLT 3 (16 PUERTOS),PON 1,ODF PUERTO 49,N/A
,NAP,CARAPITA,1,ADSS,96,8,3,32,14,3,BELLO PLAN,,32143,GPS,"10,4769867781","-66,9864426823",NAP CARAPITA 1.96.8.3.32.14.3 BELLO PLAN,OLT 3 (16 PUERTOS),PON 1,ODF PUERTO 49,N/A
