"Nombre","Total NAP","Usada NAP","Pais","Provincia","Direccion","Customer Latitude","Customer Longitude","Cod.Postal","c-vlan","Number of Actions","Tipo","Nodo/Nombre","Spliter Secundario","s-vlan","Gestion Vlan NAP","gs-vlan","gc-vlan","DHCP Leases","Puerto Splitter Secundario","PRI ONU Standar:","PRI ONU Bridge:"
"NAP ALTAGRACIA 1.24.4.1.18.16.6 AVILA","16","5","Venezuela","Distrito Capital (VE)","","10.52231","-66.90769","1040","0","0","Inactivo","Altagracia","ALTG/OLT3/C0/P5/S2","0","","0","0","","6","",""
"NAP ALTAGRACIA 1.24.4.1.18.16.7 AVILA","16","8","Venezuela","Distrito Capital (VE)","","10.5229","-66.90831","1040","0","0","Inactivo","Altagracia","ALTG/OLT3/C0/P5/S2","0","","0","0","","7","",""
"NAP COCHE 1.12.1.1.24.19.11 MERCADO MAYOR","8","3","Venezuela","Distrito Capital (VE)","","10.44113","-66.92722","1040","0","0","Inactivo","Coche","COCH/CR2/OLT3/C0/P13/S2","0","","0","0","","11","",""
"34.15.7","","0","","","","0.0","0.0","","0","0","Inactivo","","","0","","0","0","","0","",""
"34.15.7","","0","","","","0.0","0.0","","0","0","Inactivo","","","0","","0","0","","0","",""
"NAP CARAPITA 1.96.8.3.31.13.8 C. EL CABALLO ALTA","16","14","Venezuela","Distrito Capital (VE)","","10.47815","-66.80262","1040","0","0","Inactivo","Carapita","CRPT/CR1/OLT2/C0/P15/S2","0","","0","0","","8","",""
"NAP CARAPITA 1.96.8.3.37.16.1 SIMON BOLIVAR","16","2","Venezuela","Distrito Capital (VE)","","10.48446","-66.99362","1040","0","0","Inactivo","Carapita","CRPT/OLT3/C0/P6/S2","0","","0","0","","1","",""
"NAP CARAPITA 1.96.8.3.37.16.2 SIMON BOLIVAR","16","0","Venezuela","Distrito Capital (VE)","","10.48397","-66.99357","1040","0","0","Inactivo","Carapita","CRPT/OLT3/C0/P6/S2","0","","0","0","","2","",""
"NAP CARAPITA 1.96.8.3.37.16.3 SIMON BOLIVAR","16","0","Venezuela","Distrito Capital (VE)","","10.4832","-66.99378","1040","0","0","Inactivo","Carapita","CRPT/OLT3/C0/P6/S2","0","","0","0","","3","",""
"NAP CARAPITA 1.96.8.3.37.16.4 SIMON BOLIVAR","16","1","Venezuela","Distrito Capital (VE)","","10.48283","-66.99423","1040","0","0","Inactivo","Carapita","CRPT/OLT3/C0/P6/S2","0","","0","0","","4","",""
"NAP CARAPITA 1.96.8.3.37.16.5 SIMON BOLIVAR","16","3","Venezuela","Distrito Capital (VE)","","10.48215","-66.99388","1040","0","0","Inactivo","Carapita","CRPT/OLT3/C0/P6/S2","0","","0","0","","5","",""
"NAP CARAPITA 1.96.8.3.37.16.6 SIMON BOLIVAR","16","1","Venezuela","Distrito Capital (VE)","","10.48426","-66.99331","1040","0","0","Inactivo","Carapita","CRPT/OLT3/C0/P6/S2","0","","0","0","","6","",""
"NAP CARAPITA 1.96.8.3.37.16.7 SIMON BOLIVAR","16","4","Venezuela","Distrito Capital (VE)","","10.48366","-66.9932","1040","0","0","Inactivo","Carapita","CRPT/OLT3/C0/P6/S2","0","","0","0","","7","",""
"NAP CARAPITA 1.96.8.3.37.16.8 SIMON BOLIVAR","16","14","Venezuela","Distrito Capital (VE)","","10.4828","-66.99339","1040","0","0","Inactivo","Carapita","CRPT/OLT3/C0/P6/S2","0","","0","0","","8","",""
"NAP CARAPITA 1.96.8.3.38.4.1 EL PROGRESO","16","7","Venezuela","Distrito Capital (VE)","","0.0","0.0","1040","0","0","Inactivo","Carapita","CRPT/OLT3/C0/P7/S2","0","","0","0","","1","",""
"NAP CARAPITA 1.96.8.3.38.4.2 EL PROGRESO","16","0","Venezuela","Distrito Capital (VE)","","0.0","0.0","1040","0","0","Inactivo","Carapita","CRPT/OLT3/C0/P7/S2","0","","0","0","","2","",""
"NAP CARAPITA 1.96.8.3.38.4.3 EL PROGRESO","16","11","Venezuela","Distrito Capital (VE)","","0.0","0.0","1040","0","0","Inactivo","Carapita","CRPT/OLT3/C0/P7/S2","0","","0","0","","3","",""
"NAP CARAPITA 1.96.8.3.38.4.4 EL PROGRESO","16","2","Venezuela","Distrito Capital (VE)","","0.0","0.0","1040","0","0","Inactivo","Carapita","CRPT/OLT3/C0/P7/S2","0","","0","0","","4","",""
"NAP CARAPITA 1.96.8.3.38.4.5 EL PROGRESO","16","6","Venezuela","Distrito Capital (VE)","","0.0","0.0","1040","0","0","Inactivo","Carapita","CRPT/OLT3/C0/P7/S2","0","","0","0","","5","",""
"NAP CARAPITA 1.96.8.3.38.4.6 EL PROGRESO","16","0","Venezuela","Distrito Capital (VE)","","0.0","0.0","1040","0","0","Inactivo","Carapita","CRPT/OLT3/C0/P7/S2","0","","0","0","","6","",""
"NAP CARAPITA 1.96.8.3.38.4.7 EL PROGRESO","16","6","Venezuela","Distrito Capital (VE)","","0.0","0.0","1040","0","0","Inactivo","Carapita","CRPT/OLT3/C0/P7/S2","0","","0","0","","7","",""
"NAP CARAPITA 1.96.8.3.38.4.8 EL PROGRESO","16","0","Venezuela","Distrito Capital (VE)","","0.0","0.0","1040","0","0","Inactivo","Carapita","CRPT/OLT3/C0/P7/S2","0","","0","0","","8","",""
"NAP CARAPITA 1.96.8.3.39.4.1 EL PROGRESO","16","2","Venezuela","Distrito Capital (VE)","","0.0","0.0","1040","0","0","Inactivo","Carapita","CRPT/OLT3/C0/P8/S2","0","","0","0","","1","",""
"NAP CARAPITA 1.96.8.3.39.4.2 EL PROGRESO","16","8","Venezuela","Distrito Capital (VE)","","0.0","0.0","1040","0","0","Inactivo","Carapita","CRPT/OLT3/C0/P8/S2","0","","0","0","","2","",""
"NAP CARAPITA 1.96.8.3.39.4.3 EL PROGRESO","16","12","Venezuela","Distrito Capital (VE)","","0.0","0.0","1040","0","0","Inactivo","Carapita","CRPT/OLT3/C0/P8/S2","0","","0","0","","3","",""
"NAP CARAPITA 1.96.8.3.39.4.4 EL PROGRESO","16","3","Venezuela","Distrito Capital (VE)","","0.0","0.0","1040","0","0","Inactivo","Carapita","CRPT/OLT3/C0/P8/S2","0","","0","0","","4","",""
"NAP CARAPITA 1.96.8.3.39.4.5 EL PROGRESO","16","8","Venezuela","Distrito Capital (VE)","","0.0","0.0","1040","0","0","Inactivo","Carapita","CRPT/OLT3/C0/P8/S2","0","","0","0","","5","",""
"NAP CARAPITA 1.96.8.3.39.4.6 EL PROGRESO","16","13","Venezuela","Distrito Capital (VE)","","0.0","0.0","1040","0","0","Inactivo","Carapita","CRPT/OLT3/C0/P8/S2","0","","0","0","","6","",""
"NAP CARAPITA 1.96.8.3.39.4.7 EL PROGRESO","16","4","Venezuela","Distrito Capital (VE)","","0.0","0.0","1040","0","0","Inactivo","Carapita","CRPT/OLT3/C0/P8/S2","0","","0","0","","7","",""
"NAP CARAPITA 1.96.8.3.39.4.8 EL PROGRESO","16","0","Venezuela","Distrito Capital (VE)","","0.0","0.0","1040","0","0","Inactivo","Carapita","CRPT/OLT3/C0/P8/S2","0","","0","0","","8","",""
"NAP COCHE 1.12.1.1.26.21.1 COCHECITO","8","9","Venezuela","Distrito Capital (VE)","","10.44845","-66.93292","1040","0","0","Inactivo","Coche","COCH/CR2/OLT3/C0/P15/S2","0","","0","0","","1","",""
"NAP COCHE 1.12.1.1.26.21.2 COCHECITO","8","3","Venezuela","Distrito Capital (VE)","","10.44788","-66.93295","1040","0","0","Inactivo","Coche","COCH/CR2/OLT3/C0/P15/S2","0","","0","0","","2","",""
"NAP COCHE 1.12.1.1.26.21.3 COCHECITO","8","9","Venezuela","Distrito Capital (VE)","","10.44885","-66.93303","1040","0","0","Inactivo","Coche","COCH/CR2/OLT3/C0/P15/S2","0","","0","0","","3","",""
"NAP COCHE 1.12.1.1.26.21.4 COCHECITO","8","7","Venezuela","Distrito Capital (VE)","","10.44845","-66.93337","1040","0","0","Inactivo","Coche","COCH/CR2/OLT3/C0/P15/S2","0","","0","0","","4","",""
"NAP COCHE 1.12.1.1.26.21.5 COCHECITO","8","8","Venezuela","Distrito Capital (VE)","","10.44843","-66.93323","1040","0","0","Inactivo","Coche","COCH/CR2/OLT3/C0/P15/S2","0","","0","0","","5","",""
"NAP COCHE 1.12.1.1.6.6.10 MERCADITO","8","8","Venezuela","Distrito Capital (VE)","","0.0","0.0","1040","0","0","Inactivo","Coche","COCH/CR2/OLT2/C0/P2/S2","0","","0","0","","10","",""
"NAP CARAPITA 1.96.8.3.40.16.1 LOMAS DE PAYA","16","1","Venezuela","Distrito Capital (VE)","","10.48462","-66.99316","1040","0","0","Inactivo","Carapita","CRPT/OLT3/C0/P9/S2","0","","0","0","","1","",""
"NAP CARAPITA 1.96.8.3.40.16.2 LOMAS DE PAYA","16","1","Venezuela","Distrito Capital (VE)","","10.48447","-66.99255","1040","0","0","Inactivo","Carapita","CRPT/OLT3/C0/P9/S2","0","","0","0","","2","",""
"NAP CARAPITA 1.96.8.3.40.16.3 LOMAS DE PAYA","16","0","Venezuela","Distrito Capital (VE)","","10.4851","-66.99259","1040","0","0","Inactivo","Carapita","CRPT/OLT3/C0/P9/S2","0","","0","0","","3","",""
"NAP CARAPITA 1.96.8.3.40.16.4 LOMAS DE PAYA","16","2","Venezuela","Distrito Capital (VE)","","10.48563","-66.99291","1040","0","0","Inactivo","Carapita","CRPT/OLT3/C0/P9/S2","0","","0","0","","4","",""
"NAP CARAPITA 1.96.8.3.40.16.5 LOMAS DE PAYA","16","3","Venezuela","Distrito Capital (VE)","","10.48484","-66.99209","1040","0","0","Inactivo","Carapita","CRPT/OLT3/C0/P9/S2","0","","0","0","","5","",""
"NAP CARAPITA 1.96.8.3.40.16.6 LOMAS DE PAYA","16","4","Venezuela","Distrito Capital (VE)","","10.48456","-66.99119","1040","0","0","Inactivo","Carapita","CRPT/OLT3/C0/P9/S2","0","","0","0","","6","",""
"NAP CARAPITA 1.96.8.3.40.16.7 LOMAS DE PAYA","16","0","Venezuela","Distrito Capital (VE)","","10.48432","-66.99218","1040","0","0","Inactivo","Carapita","CRPT/OLT3/C0/P9/S2","0","","0","0","","7","",""
"NAP CARAPITA 1.96.8.3.40.16.8 LOMAS DE PAYA","16","0","Venezuela","Distrito Capital (VE)","","10.48409","-66.99254","1040","0","0","Inactivo","Carapita","CRPT/OLT3/C0/P9/S2","0","","0","0","","8","",""
"NAP COCHE 1.12.1.1.25.20.2 RINCONADA 1 1B","8","0","Venezuela","Distrito Capital (VE)","","0.0","0.0","1040","0","0","Inactivo","Coche","COCH/CR2/OLT3/C0/P14/S2","0","","0","0","","1","",""
"NAP COCHE 1.12.1.1.25.20.3 RINCONADA 1 6A","8","4","Venezuela","Distrito Capital (VE)","","0.0","0.0","1040","0","0","Inactivo","Coche","COCH/CR2/OLT3/C0/P14/S2","0","","0","0","","2","",""
"NAP COCHE 1.12.1.1.25.20.4 RINCONADA 1 6B","8","2","Venezuela","Distrito Capital (VE)","","0.0","0.0","1040","0","0","Inactivo","Coche","COCH/CR2/OLT3/C0/P14/S2","0","","0","0","","3","",""
"NAP COCHE 1.12.1.1.25.20.1 RINCONADA 1 1A","8","3","Venezuela","Distrito Capital (VE)","","0.0","0.0","1040","0","0","Inactivo","Coche","COCH/CR2/OLT3/C0/P14/S2","0","","0","0","","4","",""
"NAP COCHE 1.12.1.1.27.17.1 RES. EL ESTANQUE","16","5","Venezuela","Distrito Capital (VE)","","10.44545","-66.9293","1040","0","0","Inactivo","Coche","COCH/CR2/OLT3/C0/P16/S2","0","","0","0","","1","",""
"NAP COCHE 1.12.1.1.27.17.2 RES. EL ESTANQUE","16","6","Venezuela","Distrito Capital (VE)","","10.44545","-66.9293","1040","0","0","Inactivo","Coche","COCH/CR2/OLT3/C0/P16/S2","0","","0","0","","2","",""
"NAP COCHE 1.12.1.1.25.20.5 RINCONADA 1 10A","8","0","Venezuela","Distrito Capital (VE)","","0.0","0.0","1040","0","0","Inactivo","Coche","COCH/CR2/OLT3/C0/P14/S2","0","","0","0","","5","",""
"NAP COCHE 1.12.1.1.25.20.6 RINCONADA 1 10B","8","3","Venezuela","Distrito Capital (VE)","","0.0","0.0","1040","0","0","Inactivo","Coche","COCH/CR2/OLT3/C0/P14/S2","0","","0","0","","6","",""
"NAP CARAPITA 1.96.8.3.41.17.1 LOMAS DE PAYA","16","3","Venezuela","Distrito Capital (VE)","","10.48399","-66.99498","1040","0","0","Inactivo","Carapita","CRPT/OLT3/C0/P10/S2","0","","0","0","","1","",""
"NAP CARAPITA 1.96.8.3.41.17.2 LOMAS DE PAYA","16","1","Venezuela","Distrito Capital (VE)","","10.48329","-66.99471","1040","0","0","Inactivo","Carapita","CRPT/OLT3/C0/P10/S2","0","","0","0","","2","",""
"NAP CARAPITA 1.96.8.3.41.17.3 LOMAS DE PAYA","16","0","Venezuela","Distrito Capital (VE)","","10.48281","-66.99477","1040","0","0","Inactivo","Carapita","CRPT/OLT3/C0/P10/S2","0","","0","0","","3","",""
"NAP CARAPITA 1.96.8.3.41.17.4 LOMAS DE PAYA","16","6","Venezuela","Distrito Capital (VE)","","10.48234","-66.99496","1040","0","0","Inactivo","Carapita","CRPT/OLT3/C0/P10/S2","0","","0","0","","4","",""
"NAP CARAPITA 1.96.8.3.41.17.5 LOMAS DE PAYA","16","1","Venezuela","Distrito Capital (VE)","","10.48279","-66.99514","1040","0","0","Inactivo","Carapita","CRPT/OLT3/C0/P10/S2","0","","0","0","","5","",""
"NAP CARAPITA 1.96.8.3.41.17.6 LOMAS DE PAYA","16","1","Venezuela","Distrito Capital (VE)","","10.48333","-66.99533","1040","0","0","Inactivo","Carapita","CRPT/OLT3/C0/P10/S2","0","","0","0","","6","",""
"NAP COCHE 1.12.1.1.25.20.7 RINCONADA 1 13","8","1","Venezuela","Distrito Capital (VE)","","0.0","0.0","1040","0","0","Inactivo","Coche","COCH/CR2/OLT3/C0/P14/S2","0","","0","0","","7","",""
"NAP COCHE 1.12.1.1.25.20.8 RINCONADA 1 9A","8","1","Venezuela","Distrito Capital (VE)","","0.0","0.0","1040","0","0","Inactivo","Coche","COCH/CR2/OLT3/C0/P14/S2","0","","0","0","","8","",""
"NAP COCHE 1.12.1.1.25.20.9 RINCONADA 1 9B","8","4","Venezuela","Distrito Capital (VE)","","0.0","0.0","1040","0","0","Inactivo","Coche","COCH/CR2/OLT3/C0/P14/S2","0","","0","0","","9","",""
"NAP COCHE 1.12.1.1.25.20.10 RINCONADA 1 12B","16","0","Venezuela","Distrito Capital (VE)","","0.0","0.0","1040","0","0","Inactivo","Coche","COCH/CR2/OLT3/C0/P14/S2","0","","0","0","","10","",""
"NAP COCHE 1.12.1.1.25.20.11 RINCONADA 1 12A","8","2","Venezuela","Distrito Capital (VE)","","0.0","0.0","1040","0","0","Inactivo","Coche","COCH/CR2/OLT3/C0/P14/S2","0","","0","0","","11","",""
"NAP COCHE 1.12.1.1.25.20.12 RINCONADA 1 14B","8","2","Venezuela","Distrito Capital (VE)","","0.0","0.0","1040","0","0","Inactivo","Coche","COCH/CR2/OLT3/C0/P14/S2","0","","0","0","","12","",""
"NAP COCHE 1.12.1.1.25.20.13 RINCONADA 1 14A","8","2","Venezuela","Distrito Capital (VE)","","0.0","0.0","1040","0","0","Inactivo","Coche","COCH/CR2/OLT3/C0/P14/S2","0","","0","0","","13","",""
"14.16.6","","0","","","","0.0","0.0","","0","0","Inactivo","","","0","","0","0","","0","",""
"15.10.6","","0","","","","0.0","0.0","","0","0","Inactivo","","","0","","0","0","","0","",""
"19.12.8","","0","","","","0.0","0.0","","0","0","Inactivo","","","0","","0","0","","0","",""
"NAP BRISAVILA 1.24.4.1.1.0.1 BRISAVILA8","","0","","","","0.0","0.0","","0","0","Inactivo","","","0","","0","0","","0","",""
"NAP COCHE 1.12.1.1.10.11.1 BLOQUE 11","","0","","","","0.0","0.0","","0","0","Inactivo","","","0","","0","0","","0","",""
"NAP BRISAVILA 1.24.4.2.7.7.11 SAN JOSE","","0","","","","0.0","0.0","","0","0","Inactivo","","","0","","0","0","","0","",""
"NAP BRISAVILA 1.24.4.2.7.7.88 SAN JOSE","","0","","","","0.0","0.0","","0","0","Inactivo","","","0","","0","0","","0","",""
"11.4.6","","0","","","","0.0","0.0","","0","0","Inactivo","","","0","","0","0","","0","",""
"13.8.16","","0","","","","0.0","0.0","","0","0","Inactivo","","","0","","0","0","","0","",""
"1.1.2","","0","","","","0.0","0.0","","0","0","Inactivo","","","0","","0","0","","0","",""
"NAP COCHE 1.12.1.1.9.10.4 BLOQUE 13","","0","","","","0.0","0.0","","0","0","Inactivo","","","0","","0","0","","0","",""
"19.14.8","","0","","","","0.0","0.0","","0","0","Inactivo","","","0","","0","0","","0","",""
"NAP LA PAZ 1.24.1.1.5B.10.15 EDIFICIO SAN JOSE","8","4","Venezuela","Distrito Capital (VE)","","10.48709","-66.94839","1040","0","0","Inactivo","La Paz","LPAZ/CR1/OLT3/C0/P1/S2","0","","0","0","","15","",""
"NAP COCHE 1.12.1.1.28.18.1 HIPODROMO 1","16","10","Venezuela","Distrito Capital (VE)","","10.43886","-66.92751","1040","0","0","Inactivo","Coche","COCH/CR2/OLT3/C0/P11/S2","0","","0","0","","1","",""
"NAP COCHE 1.12.1.1.28.18.2 HIPODROMO 1","16","5","Venezuela","Distrito Capital (VE)","","10.43886","-66.92751","1040","0","0","Inactivo","Coche","COCH/CR2/OLT3/C0/P11/S2","0","","0","0","","2","",""
"NAP COCHE 1.12.1.1.28.18.3 HIPODROMO 1","16","6","Venezuela","Distrito Capital (VE)","","10.43886","-66.92751","1040","0","0","Inactivo","Coche","COCH/CR2/OLT3/C0/P11/S2","0","","0","0","","3","",""
"NAP COCHE 1.12.1.1.28.18.4 HIPODROMO 1","16","10","Venezuela","Distrito Capital (VE)","","10.43886","-66.92751","1040","0","0","Inactivo","Coche","COCH/CR2/OLT3/C0/P11/S2","0","","0","0","","4","",""
"NAP COCHE 1.12.1.1.28.18.5 HIPODROMO 1","16","4","Venezuela","Distrito Capital (VE)","","10.43886","-66.92751","1040","0","0","Inactivo","Coche","COCH/CR2/OLT3/C0/P11/S2","0","","0","0","","5","",""
"NAP COCHE 1.12.1.1.28.18.6 HIPODROMO 1","16","7","Venezuela","Distrito Capital (VE)","","10.43886","-66.92751","1040","0","0","Inactivo","Coche","COCH/CR2/OLT3/C0/P11/S2","0","","0","0","","6","",""
"NAP COCHE 1.12.1.1.28.18.7 HIPODROMO 1","16","10","Venezuela","Distrito Capital (VE)","","10.43886","-66.92751","1040","0","0","Inactivo","Coche","COCH/CR2/OLT3/C0/P11/S2","0","","0","0","","7","",""
"NAP COCHE 1.12.1.1.28.18.8 HIPODROMO 1","16","8","Venezuela","Distrito Capital (VE)","","10.43886","-66.92751","1040","0","0","Inactivo","Coche","COCH/CR2/OLT3/C0/P11/S2","0","","0","0","","8","",""
"NAP COCHE 1.12.1.1.23.18.15 HIPODROMO 1","8","6","Venezuela","Distrito Capital (VE)","","10.43886","-66.92751","1040","0","0","Inactivo","Coche","COCH/CR2/OLT3/C0/P10/S2","0","","0","0","","15","",""
"10.4.3","","0","","","","0.0","0.0","","0","0","Inactivo","","","0","","0","0","","0","",""
"51.0","","0","","","","0.0","0.0","","0","0","Inactivo","","","0","","0","0","","0","",""
"NAP COCHE 1.12.1.1.24.19.12 MERCADO MAYOR","8","4","Venezuela","Distrito Capital (VE)","","10.43888","-66.29376","1040","0","0","Inactivo","Coche","COCH/CR2/OLT3/C0/P13/S2","0","","0","0","","12","",""
"tore","","0","","","","0.0","0.0","","0","0","Inactivo","","","0","","0","0","","0","",""
"NAP BRISAVILA 1.24.4.1.1.0.5 SANTA ANA DE CORO","","0","","","","0.0","0.0","","0","0","Inactivo","","","0","","0","0","","0","",""
"NAP CARAPITA 1.96.8.1.42.4.1 APOYO PROGRESO","8","1","Venezuela","Distrito Capital (VE)","","10.47534","-66.9771","1040","0","0","Inactivo","Carapita","CRPT/CR1/OLT1/C0/P12/S2","0","","0","0","","1","",""
"NAP CARAPITA 1.96.8.1.42.4.2 APOYO PROGRESO","8","6","Venezuela","Distrito Capital (VE)","","10.4749","-66.97728","1040","0","0","Inactivo","Carapita","CRPT/CR1/OLT1/C0/P12/S2","0","","0","0","","2","",""
"NAP CARAPITA 1.96.8.1.42.4.3 APOYO PROGRESO","8","5","Venezuela","Distrito Capital (VE)","","10.47459","-66.97693","1040","0","0","Inactivo","Carapita","CRPT/CR1/OLT1/C0/P12/S2","0","","0","0","","3","",""
"NAP CARAPITA 1.96.8.1.42.4.4 APOYO PROGRESO","8","3","Venezuela","Distrito Capital (VE)","","10.47439","-66.97647","1040","0","0","Inactivo","Carapita","CRPT/CR1/OLT1/C0/P12/S2","0","","0","0","","4","",""
"NAP CARAPITA 1.96.8.1.42.4.5 APOYO PROGRESO","8","6","Venezuela","Distrito Capital (VE)","","10.47411","-66.97625","1040","0","0","Inactivo","Carapita","CRPT/CR1/OLT1/C0/P12/S2","0","","0","0","","5","",""
"NAP CARAPITA 1.96.8.1.42.4.6 APOYO PROGRESO","8","4","Venezuela","Distrito Capital (VE)","","10.47488","-66.97634","1040","0","0","Inactivo","Carapita","CRPT/CR1/OLT1/C0/P12/S2","0","","0","0","","6","",""
"NAP CARAPITA 1.96.8.1.42.4.7 APOYO PROGRESO","8","3","Venezuela","Distrito Capital (VE)","","10.47555","-66.97555","1040","0","0","Inactivo","Carapita","CRPT/CR1/OLT1/C0/P12/S2","0","","0","0","","7","",""
"NAP CARAPITA 1.96.8.1.42.4.8 APOYO PROGRESO","8","7","Venezuela","Distrito Capital (VE)","","10.47583","-66.97619","1040","0","0","Inactivo","Carapita","CRPT/CR1/OLT1/C0/P12/S2","0","","0","0","","8","",""
"NAP CARAPITA 1.96.8.1.42.4.9 APOYO PROGRESO","8","8","Venezuela","Distrito Capital (VE)","","10.47643","-66.97634","1040","0","0","Inactivo","Carapita","CRPT/CR1/OLT1/C0/P12/S2","0","","0","0","","9","",""
"NAP CARAPITA 1.96.8.1.42.4.10 APOYO PROGRESO","8","8","Venezuela","Distrito Capital (VE)","","10.47257","-66.97408","1040","0","0","Inactivo","Carapita","CRPT/CR1/OLT1/C0/P12/S2","0","","0","0","","10","",""
"NAP CARAPITA 1.96.8.1.42.4.11 APOYO PROGRESO","8","8","Venezuela","Distrito Capital (VE)","","10.47213","-66.97403","1040","0","0","Inactivo","Carapita","CRPT/CR1/OLT1/C0/P12/S2","0","","0","0","","11","",""
"NAP CARAPITA 1.96.8.1.42.4.12 APOYO PROGRESO","8","0","","","","0.0","0.0","","0","0","Inactivo","Carapita","CRPT/CR1/OLT1/C0/P12/S2","0","","0","0","","12","",""
"NAP COCHE 1.12.1.1.24.19.13 MERCADO MAYOR","8","8","","","","0.0","0.0","","0","0","Inactivo","Coche","COCH/CR2/OLT3/C0/P13/S2","0","","0","0","","13","",""
"15.7","","0","","","","0.0","0.0","","0","0","Inactivo","","","0","","0","0","","0","",""
"NAP CARAPITA 1.96.8.1.43.18.1 TORRE H","8","1","Venezuela","Distrito Capital (VE)","","0.0","0.0","1040","0","0","Inactivo","Carapita","CRPT/OLT3/C0/P11/S2","0","","0","0","","1","",""
"NAP CARAPITA 1.96.8.1.43.18.2 TORRE H","8","5","Venezuela","Distrito Capital (VE)","","0.0","0.0","1040","0","0","Inactivo","Carapita","CRPT/OLT3/C0/P11/S2","0","","0","0","","2","",""
"NAP CARAPITA 1.96.8.1.43.18.3 TORRE H","8","3","Venezuela","Distrito Capital (VE)","","0.0","0.0","1040","0","0","Inactivo","Carapita","CRPT/OLT3/C0/P11/S2","0","","0","0","","3","",""
"NAP CARAPITA 1.96.8.1.43.18.4 TORRE H","8","1","Venezuela","Distrito Capital (VE)","","0.0","0.0","1040","0","0","Inactivo","Carapita","CRPT/OLT3/C0/P11/S2","0","","0","0","","4","",""
"NAP CARAPITA 1.96.8.1.43.18.5 TORRE J","8","5","Venezuela","Distrito Capital (VE)","","0.0","0.0","1040","0","0","Inactivo","Carapita","CRPT/OLT3/C0/P11/S2","0","","0","0","","5","",""
"NAP CARAPITA 1.96.8.1.43.18.6 TORRE J","8","3","Venezuela","Distrito Capital (VE)","","0.0","0.0","1040","0","0","Inactivo","Carapita","CRPT/OLT3/C0/P11/S2","0","","0","0","","6","",""
"NAP COCHE 1.12.1.1.16.12.5 PERIFERICO DE COCHE","16","3","Venezuela","Distrito Capital (VE)","","0.0","0.0","1040","0","0","Inactivo","Coche","COCH/CR2/OLT3/C0/P4/S2","0","","0","0","","5","",""
"NAP COCHE 1.12.1.1.16.12.6 PERIFERICO DE COCHE","16","5","Venezuela","Distrito Capital (VE)","","0.0","0.0","1040","0","0","Inactivo","Coche","COCH/CR2/OLT3/C0/P4/S2","0","","0","0","","6","",""
"car","","0","","","","0.0","0.0","","0","0","Inactivo","","","0","","0","0","","0","",""
"24.19.2","","0","","","","0.0","0.0","","0","0","Inactivo","","","0","","0","0","","0","",""
"NAP COCHE 1.12.1.1.21.16.9 RINCONADA 19A","8","1","Venezuela","Distrito Capital (VE)","","0.0","0.0","1040","0","0","Inactivo","Coche","COCH/CR2/OLT3/C0/P12/S2","0","","0","0","","9","",""
"NAP CARAPITA 1.96.8.1.43.18.7 TORRE F","8","8","Venezuela","Distrito Capital (VE)","","0.0","0.0","1040","0","0","Inactivo","Carapita","CRPT/OLT3/C0/P11/S2","0","","0","0","","7","",""
"NAP CARAPITA 1.96.8.1.43.18.8 TORRE F","8","3","Venezuela","Distrito Capital (VE)","","0.0","0.0","1040","0","0","Inactivo","Carapita","CRPT/OLT3/C0/P11/S2","0","","0","0","","8","",""
"NAP CARAPITA 1.96.8.1.43.18.9 TORRE F","8","0","Venezuela","Distrito Capital (VE)","","0.0","0.0","1040","0","0","Inactivo","Carapita","CRPT/OLT3/C0/P11/S2","0","","0","0","","9","",""
"NAP CARAPITA 1.96.8.1.43.18.10 TORRE F","8","6","Venezuela","Distrito Capital (VE)","","0.0","0.0","1040","0","0","Inactivo","Carapita","CRPT/OLT3/C0/P11/S2","0","","0","0","","10","",""
"NAP COCHE 1.12.1.1.21.16.10 RINCONADA 22D","8","1","Venezuela","Distrito Capital (VE)","","0.0","0.0","1040","0","0","Inactivo","Coche","COCH/CR2/OLT3/C0/P12/S2","0","","0","0","","10","",""
"41.5.3","","0","","","","0.0","0.0","","0","0","Inactivo","","","0","","0","0","","0","",""
"NAP COCHE 1.12.1.1.27.17.3 C. CENTRAL COCHECITO","16","13","Venezuela","Distrito Capital (VE)","","0.0","0.0","1040","0","0","Inactivo","Coche","COCH/CR2/OLT3/C0/P16/S2","0","","0","0","","3","",""
"NAP COCHE 1.12.1.1.27.17.4 C. CENTRAL COCHECITO","16","11","Venezuela","Distrito Capital (VE)","","0.0","0.0","1040","0","0","Inactivo","Coche","COCH/CR2/OLT3/C0/P16/S2","0","","0","0","","4","",""
"NAP COCHE 1.12.1.1.27.17.5 MADRE MARIA","16","16","Venezuela","Distrito Capital (VE)","","0.0","0.0","1040","0","0","Inactivo","Coche","COCH/CR2/OLT3/C0/P16/S2","0","","0","0","","5","",""
"NAP COCHE 1.12.1.1.27.17.6 MADRE MARIA","16","15","Venezuela","Distrito Capital (VE)","","0.0","0.0","1040","0","0","Inactivo","Coche","COCH/CR2/OLT3/C0/P16/S2","0","","0","0","","6","",""
"NAP COCHE 1.12.1.1.27.17.7 MADRE MARIA","16","17","Venezuela","Distrito Capital (VE)","","0.0","0.0","1040","0","0","Inactivo","Coche","COCH/CR2/OLT3/C0/P16/S2","0","","0","0","","7","",""
"NAP COCHE 1.12.1.1.27.17.8 MADRE MARIA","16","16","Venezuela","Distrito Capital (VE)","","0.0","0.0","1040","0","0","Inactivo","Coche","COCH/CR2/OLT3/C0/P16/S2","0","","0","0","","8","",""
